#NSGA2
popsize 50
maxGen 100
numVar 3
numObj 2
numCons 0
stateFieldNames	currentGen	evaluateCount	totalTime	firstFrontCount	frontCount	avgEvalTime	
#end


#Generation 1 / 100
currentGen	1
evaluateCount	50
totalTime	0.0124311
firstFrontCount	4
frontCount	12
avgEvalTime	3.65507e-05
#end
Var1	Var2	Var3	Obj1	Obj2	
-0.953326	0.0110839	-0.995417	-16.4587	-5.99394	
-1.03039	-0.114552	-0.957658	-16.373	-6.13107	
-0.0110494	0.000378156	-0.898831	-18.3326	-2.37279	
-0.555962	-0.0132646	0.00598874	-18.9183	-0.181631	
-1.09222	-0.57655	-1.1195	-15.5849	-7.89264	
-0.800188	-0.0123927	-1.07684	-16.5833	-5.26653	
-0.793099	-0.00726373	0.00326157	-18.5172	-1.53171	
-0.999259	0.014788	0.0122562	-18.15	-3.13801	
-1.00568	-0.970218	-1.15808	-14.954	-10.1046	
-1.08791	-0.0264063	-1.04905	-16.1509	-7.21046	
-1.01098	-0.083211	-0.882026	-16.54	-5.41579	
-1.07728	0.0292093	-1.1782	-15.9612	-7.47393	
-0.59739	0.00145504	0.0143235	-18.8451	-0.35681	
-0.0110494	0.000378156	-0.625838	-18.8014	-0.497017	



#Generation 79 / 100
currentGen	79
evaluateCount	3950
totalTime	2.34359
firstFrontCount	50
frontCount	1
avgEvalTime	1.16764e-05
#end
Var1	Var2	Var3	Obj1	Obj2	
0.000401662	0.00228606	-0.0473139	-19.9011	0.096198	
-1.14594	-1.16103	-1.1551	-14.423	-11.6226	
-0.505879	0.0155091	0.0143235	-18.9952	0.00344733	
-0.406793	0.000378156	-1.13355	-17.1901	-3.70945	
0.0646552	-0.0199933	-1.12404	-17.852	-3.6885	
-1.10075	-0.891985	-0.933298	-15.2569	-8.81104	
-0.995149	-0.906722	-1.10205	-15.1564	-9.42337	
-1.05682	-0.68657	-1.1195	-15.4621	-8.26361	
-1.14839	0.000378156	-1.15669	-15.8826	-7.74835	
-0.564228	0.000378156	-1.09739	-16.9623	-4.02714	
-0.953418	-0.00726373	-0.797281	-16.7899	-4.42152	
-1.07728	0.0292093	-1.1782	-15.9612	-7.47393	
-1.08791	-0.0264063	-1.04905	-16.1509	-7.21046	
-1.14597	-1.03597	-1.16774	-14.6604	-11.1946	
-1.13212	-0.996744	-1.17277	-14.7462	-10.9028	
-0.894963	-0.889341	-1.10205	-15.3033	-8.47839	
-0.857082	0.0155091	0.00695535	-18.3905	-2.0057	
-0.965022	-0.00726373	0.00256034	-18.2293	-2.91275	
-1.0794	0.0123001	0.00200885	-18.0333	-3.65714	
-0.71731	0.0133449	-0.000345626	-18.6367	-1.00384	
-1.12061	-0.959878	-1.15507	-14.85	-10.6133	
-1.09453	-1.16103	-1.11522	-14.515	-11.4553	
-0.0110494	0.000378156	-0.662953	-18.7361	-0.687549	
-0.902634	-0.124543	-0.889257	-16.6902	-4.57688	
-1.02216	-0.905804	-1.132	-15.0927	-9.68234	
-0.504846	0.0231316	-1.11022	-17.0471	-3.82432	
-1.03899	-0.000328913	-0.971524	-16.3578	-6.46295	
-1.05673	0.0567471	-1.00395	-16.2707	-6.71232	
-0.750979	0.019839	-0.031443	-18.5309	-1.15351	
-1.05682	-0.607319	-1.1195	-15.5879	-7.85338	
-1.0242	0.0155091	0.0109768	-18.1097	-3.31434	
-0.914268	0.0169556	0.00256034	-18.2944	-2.48228	
-1.01098	0.0588669	-1.09082	-16.2039	-6.9245	
-0.940712	0.000181593	-0.971524	-16.519	-5.73639	
-0.816086	-0.00726373	0.00326157	-18.4781	-1.70608	
-1.10139	-0.960079	-1.09448	-14.9399	-10.4414	
-1.07529	-0.901943	-1.14395	-15.0251	-9.97471	
-0.953326	0.0110839	-0.995417	-16.4587	-5.99394	
-1.03039	-0.114552	-0.957658	-16.373	-6.13107	
-0.0110494	0.000378156	-0.898831	-18.3326	-2.37279	
-0.555962	-0.0132646	0.00598874	-18.9183	-0.181631	
-1.09222	-0.57655	-1.1195	-15.5849	-7.89264	
-0.793099	-0.00726373	0.00326157	-18.5172	-1.53171	
-0.999259	0.014788	0.0122562	-18.15	-3.13801	
-0.800188	-0.0123927	-1.07684	-16.5833	-5.26653	
-1.00568	-0.970218	-1.15808	-14.954	-10.1046	
-1.01098	-0.083211	-0.882026	-16.54	-5.41579	
-0.59739	0.00145504	0.0143235	-18.8451	-0.35681	
-0.0110494	0.000378156	-0.625838	-18.8014	-0.497017	
-0.933228	0.00651459	-0.891338	-16.6645	-5.00698	



#Generation 80 / 100
currentGen	80
evaluateCount	4000
totalTime	2.36193
firstFrontCount	50
frontCount	1
avgEvalTime	1.08674e-05
#end
Var1	Var2	Var3	Obj1	Obj2	
-1.14594	-1.16103	-1.1551	-14.423	-11.6226	
0.000401662	0.00228606	-0.0473139	-19.9011	0.096198	
-0.505879	0.0155091	0.0143235	-18.9952	0.00344733	
0.000401662	-0.0278857	0.00237838	-19.8886	0.0668293	
-0.406793	0.000378156	-1.13355	-17.1901	-3.70945	
0.0646552	-0.0199933	-1.12404	-17.852	-3.6885	
-1.10075	-0.891985	-0.933298	-15.2569	-8.81104	
-0.995149	-0.906722	-1.10205	-15.1564	-9.42337	
-1.05682	-0.68657	-1.1195	-15.4621	-8.26361	
-1.14839	0.000378156	-1.15669	-15.8826	-7.74835	
-0.953418	-0.00726373	-0.797281	-16.7899	-4.42152	
-0.564228	0.000378156	-1.09739	-16.9623	-4.02714	
-1.07728	0.0292093	-1.1782	-15.9612	-7.47393	
-1.08791	-0.0264063	-1.04905	-16.1509	-7.21046	
-1.14597	-1.03597	-1.16774	-14.6604	-11.1946	
-1.13212	-0.996744	-1.17277	-14.7462	-10.9028	
-0.894963	-0.889341	-1.10205	-15.3033	-8.47839	
-0.857082	0.0155091	0.00695535	-18.3905	-2.0057	
-0.965022	-0.00726373	0.00256034	-18.2293	-2.91275	
-1.09453	-1.16103	-1.11522	-14.515	-11.4553	
-1.0794	0.0123001	0.00200885	-18.0333	-3.65714	
-0.71731	0.0133449	-0.000345626	-18.6367	-1.00384	
-1.12061	-0.959878	-1.15507	-14.85	-10.6133	
-0.0110494	0.000378156	-0.662953	-18.7361	-0.687549	
-0.933228	0.00651459	-0.891338	-16.6645	-5.00698	
-1.02216	-0.905804	-1.132	-15.0927	-9.68234	
-0.504846	0.0231316	-1.11022	-17.0471	-3.82432	
-1.03899	-0.000328913	-0.971524	-16.3578	-6.46295	
-1.05673	0.0567471	-1.00395	-16.2707	-6.71232	
-0.750979	0.019839	-0.031443	-18.5309	-1.15351	
-1.05682	-0.607319	-1.1195	-15.5879	-7.85338	
-1.0242	0.0155091	0.0109768	-18.1097	-3.31434	
-0.914268	0.0169556	0.00256034	-18.2944	-2.48228	
-1.01098	0.0588669	-1.09082	-16.2039	-6.9245	
-0.940712	0.000181593	-0.971524	-16.519	-5.73639	
-0.816086	-0.00726373	0.00326157	-18.4781	-1.70608	
-0.953326	0.0110839	-0.995417	-16.4587	-5.99394	
-1.03039	-0.114552	-0.957658	-16.373	-6.13107	
-0.0110494	0.000378156	-0.898831	-18.3326	-2.37279	
-0.555962	-0.0132646	0.00598874	-18.9183	-0.181631	
-1.09222	-0.57655	-1.1195	-15.5849	-7.89264	
-0.800188	-0.0123927	-1.07684	-16.5833	-5.26653	
-0.793099	-0.00726373	0.00326157	-18.5172	-1.53171	
-0.999259	0.014788	0.0122562	-18.15	-3.13801	
-1.01098	-0.083211	-0.882026	-16.54	-5.41579	
-1.07529	-0.901943	-1.14395	-15.0251	-9.97471	
-0.59739	0.00145504	0.0143235	-18.8451	-0.35681	
-0.0110494	0.000378156	-0.625838	-18.8014	-0.497017	
-1.00568	-0.970218	-1.15808	-14.954	-10.1046	
-1.01899	-0.0534812	-0.777812	-16.7102	-4.69565	



#Generation 81 / 100
currentGen	81
evaluateCount	4050
totalTime	2.42052
firstFrontCount	50
frontCount	1
avgEvalTime	1.05112e-05
#end
Var1	Var2	Var3	Obj1	Obj2	
-1.14594	-1.16103	-1.1551	-14.423	-11.6226	
-0.505879	0.0155091	0.0143235	-18.9952	0.00344733	
-0.406793	0.000378156	-1.13355	-17.1901	-3.70945	
0.0646552	-0.0199933	-1.12404	-17.852	-3.6885	
-1.10075	-0.891985	-0.933298	-15.2569	-8.81104	
-0.995149	-0.906722	-1.10205	-15.1564	-9.42337	
-1.05682	-0.68657	-1.1195	-15.4621	-8.26361	
-1.14839	0.000378156	-1.15669	-15.8826	-7.74835	
-0.953418	-0.00726373	-0.797281	-16.7899	-4.42152	
-0.564228	0.000378156	-1.09739	-16.9623	-4.02714	
-1.07728	0.0292093	-1.1782	-15.9612	-7.47393	
-1.08791	-0.0264063	-1.04905	-16.1509	-7.21046	
-1.14597	-1.03597	-1.16774	-14.6604	-11.1946	
-1.13212	-0.996744	-1.17277	-14.7462	-10.9028	
-0.894963	-0.889341	-1.10205	-15.3033	-8.47839	
-0.857082	0.0155091	0.00695535	-18.3905	-2.0057	
-0.965022	-0.00726373	0.00256034	-18.2293	-2.91275	
-1.09453	-1.16103	-1.11522	-14.515	-11.4553	
-1.0794	0.0123001	0.00200885	-18.0333	-3.65714	
-0.71731	0.0133449	-0.000345626	-18.6367	-1.00384	
-1.12061	-0.959878	-1.15507	-14.85	-10.6133	
-0.0110494	0.000378156	-0.662953	-18.7361	-0.687549	
-0.933228	0.00651459	-0.891338	-16.6645	-5.00698	
-1.02216	-0.905804	-1.132	-15.0927	-9.68234	
-0.504846	0.0231316	-1.11022	-17.0471	-3.82432	
-1.03899	-0.000328913	-0.971524	-16.3578	-6.46295	
-1.05673	0.0567471	-1.00395	-16.2707	-6.71232	
-0.750979	0.019839	-0.031443	-18.5309	-1.15351	
-1.05682	-0.607319	-1.1195	-15.5879	-7.85338	
-1.0242	0.0155091	0.0109768	-18.1097	-3.31434	
-0.914268	0.0169556	0.00256034	-18.2944	-2.48228	
-1.01098	0.0588669	-1.09082	-16.2039	-6.9245	
-0.940712	0.000181593	-0.971524	-16.519	-5.73639	
-0.816086	-0.00726373	0.00326157	-18.4781	-1.70608	
-0.953326	0.0110839	-0.995417	-16.4587	-5.99394	
-1.03039	-0.114552	-0.957658	-16.373	-6.13107	
-0.0110494	0.000378156	-0.898831	-18.3326	-2.37279	
-0.555962	-0.0132646	0.00598874	-18.9183	-0.181631	
-1.09222	-0.57655	-1.1195	-15.5849	-7.89264	
-0.800188	-0.0123927	-1.07684	-16.5833	-5.26653	
-0.793099	-0.00726373	0.00326157	-18.5172	-1.53171	
-0.999259	0.014788	0.0122562	-18.15	-3.13801	
-1.01098	-0.083211	-0.882026	-16.54	-5.41579	
-1.07529	-0.901943	-1.14395	-15.0251	-9.97471	
-0.59739	0.00145504	0.0143235	-18.8451	-0.35681	
-0.0110494	0.000378156	-0.625838	-18.8014	-0.497017	
-1.00568	-0.970218	-1.15808	-14.954	-10.1046	
-1.01899	-0.0534812	-0.777812	-16.7102	-4.69565	
-1.00936	-0.751879	-1.11522	-15.416	-8.3652	
0.000401662	0.010964	-0.0113881	-19.9465	0.0568278	



#Generation 82 / 100
currentGen	82
evaluateCount	4100
totalTime	2.44342
firstFrontCount	50
frontCount	1
avgEvalTime	1.28054e-05
#end
Var1	Var2	Var3	Obj1	Obj2	
0.000401662	0.010964	-0.0113881	-19.9465	0.0568278	
-1.14594	-1.16103	-1.1551	-14.423	-11.6226	
-0.505879	0.0155091	0.0143235	-18.9952	0.00344733	
-0.406793	0.000378156	-1.13355	-17.1901	-3.70945	
0.0646552	-0.0199933	-1.12404	-17.852	-3.6885	
-0.953418	-0.00726373	-0.797281	-16.7899	-4.42152	
-1.14839	0.000378156	-1.15669	-15.8826	-7.74835	
-0.564228	0.000378156	-1.09739	-16.9623	-4.02714	
-1.12061	-0.959878	-1.15507	-14.85	-10.6133	
-1.12065	-0.0881552	-1.11687	-15.9792	-7.52702	
-1.08791	-0.0264063	-1.04905	-16.1509	-7.21046	
-1.14597	-1.03597	-1.16774	-14.6604	-11.1946	
-1.00568	-0.970218	-1.15808	-14.954	-10.1046	
-0.857082	0.0155091	0.00695535	-18.3905	-2.0057	
-0.965022	-0.00726373	0.00256034	-18.2293	-2.91275	
-1.09453	-1.16103	-1.11522	-14.515	-11.4553	
-1.0794	0.0123001	0.00200885	-18.0333	-3.65714	
-0.71731	0.0133449	-0.000345626	-18.6367	-1.00384	
-1.10075	-0.891985	-0.933298	-15.2569	-8.81104	
-0.0110494	0.000378156	-0.662953	-18.7361	-0.687549	
-1.05682	-0.68657	-1.1195	-15.4621	-8.26361	
-1.02216	-0.905804	-1.132	-15.0927	-9.68234	
-1.03206	-0.914766	-0.998014	-15.2174	-9.15484	
-0.504846	0.0231316	-1.11022	-17.0471	-3.82432	
-1.03899	-0.000328913	-0.971524	-16.3578	-6.46295	
-0.995149	-0.906722	-1.10205	-15.1564	-9.42337	
-1.05673	0.0567471	-1.00395	-16.2707	-6.71232	
-0.750979	0.019839	-0.031443	-18.5309	-1.15351	
-1.05682	-0.607319	-1.1195	-15.5879	-7.85338	
-1.0242	0.0155091	0.0109768	-18.1097	-3.31434	
-0.914268	0.0169556	0.00256034	-18.2944	-2.48228	
-1.01098	0.0588669	-1.09082	-16.2039	-6.9245	
-0.940712	0.000181593	-0.971524	-16.519	-5.73639	
-0.816086	-0.00726373	0.00326157	-18.4781	-1.70608	
-0.933228	0.00651459	-0.891338	-16.6645	-5.00698	
-1.07529	-0.901943	-1.14395	-15.0251	-9.97471	
-0.953326	0.0110839	-0.995417	-16.4587	-5.99394	
-1.03039	-0.114552	-0.957658	-16.373	-6.13107	
-0.0110494	0.000378156	-0.898831	-18.3326	-2.37279	
-0.555962	-0.0132646	0.00598874	-18.9183	-0.181631	
-1.09222	-0.57655	-1.1195	-15.5849	-7.89264	
-0.800188	-0.0123927	-1.07684	-16.5833	-5.26653	
-0.793099	-0.00726373	0.00326157	-18.5172	-1.53171	
-0.999259	0.014788	0.0122562	-18.15	-3.13801	
-1.01098	-0.083211	-0.882026	-16.54	-5.41579	
-1.13212	-0.996744	-1.17277	-14.7462	-10.9028	
-1.01899	-0.0534812	-0.777812	-16.7102	-4.69565	
-0.59739	0.00145504	0.0143235	-18.8451	-0.35681	
-0.0110494	0.000378156	-0.625838	-18.8014	-0.497017	
-0.894963	-0.889341	-1.10205	-15.3033	-8.47839	



#Generation 83 / 100
currentGen	83
evaluateCount	4150
totalTime	2.45935
firstFrontCount	50
frontCount	1
avgEvalTime	1.03059e-05
#end
Var1	Var2	Var3	Obj1	Obj2	
-1.14594	-1.16103	-1.1551	-14.423	-11.6226	
0.000401662	0.010964	-0.0113881	-19.9465	0.0568278	
-0.505879	0.0155091	0.0143235	-18.9952	0.00344733	
-0.406793	0.000378156	-1.13355	-17.1901	-3.70945	
0.0646552	-0.0199933	-1.12404	-17.852	-3.6885	
-1.12061	-0.959878	-1.15507	-14.85	-10.6133	
-1.05682	-0.68657	-1.1195	-15.4621	-8.26361	
-1.14839	0.000378156	-1.15669	-15.8826	-7.74835	
-0.953418	-0.00726373	-0.797281	-16.7899	-4.42152	
-1.12065	-0.0881552	-1.11687	-15.9792	-7.52702	
-1.08791	-0.0264063	-1.04905	-16.1509	-7.21046	
-1.14597	-1.03597	-1.16774	-14.6604	-11.1946	
-1.00568	-0.970218	-1.15808	-14.954	-10.1046	
-1.13212	-0.996744	-1.17277	-14.7462	-10.9028	
-0.857082	0.0155091	0.00695535	-18.3905	-2.0057	
-0.965022	-0.00726373	0.00256034	-18.2293	-2.91275	
-1.09453	-1.16103	-1.11522	-14.515	-11.4553	
-1.0794	0.0123001	0.00200885	-18.0333	-3.65714	
-0.894963	-0.889341	-1.10205	-15.3033	-8.47839	
-0.71731	0.0133449	-0.000345626	-18.6367	-1.00384	
-0.0110494	0.000378156	-0.662953	-18.7361	-0.687549	
-1.01899	-0.0534812	-0.777812	-16.7102	-4.69565	
-1.02216	-0.905804	-1.132	-15.0927	-9.68234	
-1.03206	-0.914766	-0.998014	-15.2174	-9.15484	
-0.504846	0.0231316	-1.11022	-17.0471	-3.82432	
-1.03899	-0.000328913	-0.971524	-16.3578	-6.46295	
-0.995149	-0.906722	-1.10205	-15.1564	-9.42337	
-1.05673	0.0567471	-1.00395	-16.2707	-6.71232	
-0.750979	0.019839	-0.031443	-18.5309	-1.15351	
-1.05682	-0.607319	-1.1195	-15.5879	-7.85338	
-1.0242	0.0155091	0.0109768	-18.1097	-3.31434	
-1.09227	0.0330221	-0.585969	-16.9293	-4.03045	
-0.914268	0.0169556	0.00256034	-18.2944	-2.48228	
-1.01098	0.0588669	-1.09082	-16.2039	-6.9245	
-0.940712	0.000181593	-0.971524	-16.519	-5.73639	
-0.816086	-0.00726373	0.00326157	-18.4781	-1.70608	
-1.07529	-0.901943	-1.14395	-15.0251	-9.97471	
-0.953326	0.0110839	-0.995417	-16.4587	-5.99394	
-0.933228	0.00651459	-0.891338	-16.6645	-5.00698	
-1.03039	-0.114552	-0.957658	-16.373	-6.13107	
-0.0110494	0.000378156	-0.898831	-18.3326	-2.37279	
-0.555962	-0.0132646	0.00598874	-18.9183	-0.181631	
-1.09222	-0.57655	-1.1195	-15.5849	-7.89264	
-0.793099	-0.00726373	0.00326157	-18.5172	-1.53171	
-0.999259	0.014788	0.0122562	-18.15	-3.13801	
-1.01098	-0.083211	-0.882026	-16.54	-5.41579	
-0.59739	0.00145504	0.0143235	-18.8451	-0.35681	
-0.0110494	0.000378156	-0.625838	-18.8014	-0.497017	
-1.10075	-0.891985	-0.933298	-15.2569	-8.81104	
-0.564228	0.000378156	-1.09739	-16.9623	-4.02714	



#Generation 84 / 100
currentGen	84
evaluateCount	4200
totalTime	2.47532
firstFrontCount	50
frontCount	1
avgEvalTime	9.9497e-06
#end
Var1	Var2	Var3	Obj1	Obj2	
0.000401662	0.010964	-0.0113881	-19.9465	0.0568278	
-1.14594	-1.16103	-1.1551	-14.423	-11.6226	
-0.505879	0.0155091	0.0143235	-18.9952	0.00344733	
-0.406793	0.000378156	-1.13355	-17.1901	-3.70945	
0.0646552	-0.0199933	-1.12404	-17.852	-3.6885	
-1.12061	-0.959878	-1.15507	-14.85	-10.6133	
-1.05682	-0.68657	-1.1195	-15.4621	-8.26361	
-1.14839	0.000378156	-1.15669	-15.8826	-7.74835	
-0.953418	-0.00726373	-0.797281	-16.7899	-4.42152	
-1.12065	-0.0881552	-1.11687	-15.9792	-7.52702	
-0.933228	0.00651459	-0.891338	-16.6645	-5.00698	
-1.08791	-0.0264063	-1.04905	-16.1509	-7.21046	
-1.14597	-1.03597	-1.16774	-14.6604	-11.1946	
-1.01098	-0.083211	-0.882026	-16.54	-5.41579	
-1.13212	-0.996744	-1.17277	-14.7462	-10.9028	
-0.894963	-0.889341	-1.10205	-15.3033	-8.47839	
-0.857082	0.0155091	0.00695535	-18.3905	-2.0057	
-0.965022	-0.00726373	0.00256034	-18.2293	-2.91275	
-1.09453	-1.16103	-1.11522	-14.515	-11.4553	
-1.0794	0.0123001	0.00200885	-18.0333	-3.65714	
-0.71731	0.0133449	-0.000345626	-18.6367	-1.00384	
-1.10075	-0.891985	-0.933298	-15.2569	-8.81104	
-0.0110494	0.000378156	-0.662953	-18.7361	-0.687549	
-1.01899	-0.0534812	-0.777812	-16.7102	-4.69565	
-1.02216	-0.905804	-1.132	-15.0927	-9.68234	
-1.03206	-0.914766	-0.998014	-15.2174	-9.15484	
-0.504846	0.0231316	-1.11022	-17.0471	-3.82432	
-1.03899	-0.000328913	-0.971524	-16.3578	-6.46295	
-0.995149	-0.906722	-1.10205	-15.1564	-9.42337	
-1.05673	0.0567471	-1.00395	-16.2707	-6.71232	
-0.750979	0.019839	-0.031443	-18.5309	-1.15351	
-1.05682	-0.607319	-1.1195	-15.5879	-7.85338	
-1.0242	0.0155091	0.0109768	-18.1097	-3.31434	
-1.09227	0.0330221	-0.585969	-16.9293	-4.03045	
-0.914268	0.0169556	0.00256034	-18.2944	-2.48228	
-1.01098	0.0588669	-1.09082	-16.2039	-6.9245	
-0.940712	0.000181593	-0.971524	-16.519	-5.73639	
-0.816086	-0.00726373	0.00326157	-18.4781	-1.70608	
-1.07529	-0.901943	-1.14395	-15.0251	-9.97471	
-0.953326	0.0110839	-0.995417	-16.4587	-5.99394	
-1.03039	-0.114552	-0.957658	-16.373	-6.13107	
-0.0110494	0.000378156	-0.898831	-18.3326	-2.37279	
-0.555962	-0.0132646	0.00598874	-18.9183	-0.181631	
-1.09222	-0.57655	-1.1195	-15.5849	-7.89264	
-0.793099	-0.00726373	0.00326157	-18.5172	-1.53171	
-1.00568	-0.970218	-1.15808	-14.954	-10.1046	
-0.999259	0.014788	0.0122562	-18.15	-3.13801	
-0.59739	0.00145504	0.0143235	-18.8451	-0.35681	
-0.0110494	0.000378156	-0.625838	-18.8014	-0.497017	
-0.564228	0.000378156	-1.09739	-16.9623	-4.02714	



#Generation 85 / 100
currentGen	85
evaluateCount	4250
totalTime	2.49148
firstFrontCount	50
frontCount	1
avgEvalTime	1.06742e-05
#end
Var1	Var2	Var3	Obj1	Obj2	
-1.14594	-1.16103	-1.1551	-14.423	-11.6226	
0.000401662	0.010964	-0.0113881	-19.9465	0.0568278	
-0.505879	0.0155091	0.0143235	-18.9952	0.00344733	
-0.406793	0.000378156	-1.13355	-17.1901	-3.70945	
0.0646552	-0.0199933	-1.12404	-17.852	-3.6885	
-1.12061	-0.959878	-1.15507	-14.85	-10.6133	
-1.14839	0.000378156	-1.15669	-15.8826	-7.74835	
-0.953418	-0.00726373	-0.797281	-16.7899	-4.42152	
-1.11239	-0.00888329	-1.11022	-16.014	-7.60484	
-1.08791	-0.0264063	-1.04905	-16.1509	-7.21046	
-1.14597	-1.03597	-1.16774	-14.6604	-11.1946	
-1.01098	-0.083211	-0.882026	-16.54	-5.41579	
-1.00568	-0.970218	-1.15808	-14.954	-10.1046	
-1.05682	-0.68657	-1.1195	-15.4621	-8.26361	
-1.13212	-0.996744	-1.17277	-14.7462	-10.9028	
-0.857082	0.0155091	0.00695535	-18.3905	-2.0057	
-0.965022	-0.00726373	0.00256034	-18.2293	-2.91275	
-0.933228	0.00651459	-0.891338	-16.6645	-5.00698	
-1.09453	-1.16103	-1.11522	-14.515	-11.4553	
-1.0794	0.0123001	0.00200885	-18.0333	-3.65714	
-0.71731	0.0133449	-0.000345626	-18.6367	-1.00384	
-1.10075	-0.891985	-0.933298	-15.2569	-8.81104	
-0.0110494	0.000378156	-0.662953	-18.7361	-0.687549	
-1.02216	-0.905804	-1.132	-15.0927	-9.68234	
-0.504846	0.0231316	-1.11022	-17.0471	-3.82432	
-1.03899	-0.000328913	-0.971524	-16.3578	-6.46295	
-1.05673	0.0567471	-1.00395	-16.2707	-6.71232	
-0.750979	0.019839	-0.031443	-18.5309	-1.15351	
-1.05682	-0.607319	-1.1195	-15.5879	-7.85338	
-1.0242	0.0155091	0.0109768	-18.1097	-3.31434	
-1.09227	0.0330221	-0.585969	-16.9293	-4.03045	
-0.914268	0.0169556	0.00256034	-18.2944	-2.48228	
-1.01098	0.0588669	-1.09082	-16.2039	-6.9245	
-0.940712	0.000181593	-0.971524	-16.519	-5.73639	
-0.816086	-0.00726373	0.00326157	-18.4781	-1.70608	
-0.995149	-0.906722	-1.10205	-15.1564	-9.42337	
-1.07529	-0.901943	-1.14395	-15.0251	-9.97471	
-0.0110494	0.000378156	-0.898831	-18.3326	-2.37279	
-0.555962	-0.0132646	0.00598874	-18.9183	-0.181631	
-1.09222	-0.57655	-1.1195	-15.5849	-7.89264	
-0.793099	-0.00726373	0.00326157	-18.5172	-1.53171	
-0.999259	0.014788	0.0122562	-18.15	-3.13801	
-0.894963	-0.889341	-1.10205	-15.3033	-8.47839	
-0.953326	0.0110839	-0.995417	-16.4587	-5.99394	
-1.01899	-0.0534812	-0.777812	-16.7102	-4.69565	
-0.59739	0.00145504	0.0143235	-18.8451	-0.35681	
-0.0110494	0.000378156	-0.625838	-18.8014	-0.497017	
-1.05673	-0.821503	-0.987654	-15.3856	-8.4713	
-1.03206	-0.914766	-0.998014	-15.2174	-9.15484	
-1.03039	-0.114552	-0.957658	-16.373	-6.13107	



#Generation 86 / 100
currentGen	86
evaluateCount	4300
totalTime	2.55113
firstFrontCount	50
frontCount	1
avgEvalTime	1.01369e-05
#end
Var1	Var2	Var3	Obj1	Obj2	
0.000401662	0.010964	-0.0113881	-19.9465	0.0568278	
-1.14594	-1.16103	-1.1551	-14.423	-11.6226	
-0.505879	0.0155091	0.0143235	-18.9952	0.00344733	
-0.406793	0.000378156	-1.13355	-17.1901	-3.70945	
0.0646552	-0.0199933	-1.12404	-17.852	-3.6885	
-1.12061	-0.959878	-1.15507	-14.85	-10.6133	
-1.14839	0.000378156	-1.15669	-15.8826	-7.74835	
-1.11239	-0.00888329	-1.11022	-16.014	-7.60484	
-1.08791	-0.0264063	-1.04905	-16.1509	-7.21046	
-0.933228	0.00651459	-0.891338	-16.6645	-5.00698	
-1.14597	-1.03597	-1.16774	-14.6604	-11.1946	
-1.01098	-0.083211	-0.882026	-16.54	-5.41579	
-1.00568	-0.970218	-1.15808	-14.954	-10.1046	
-1.05682	-0.68657	-1.1195	-15.4621	-8.26361	
-1.13212	-0.996744	-1.17277	-14.7462	-10.9028	
-1.09227	0.0330221	-0.585969	-16.9293	-4.03045	
-0.857082	0.0155091	0.00695535	-18.3905	-2.0057	
-0.965022	-0.00726373	0.00256034	-18.2293	-2.91275	
-1.09453	-1.16103	-1.11522	-14.515	-11.4553	
-1.10075	-0.891985	-0.933298	-15.2569	-8.81104	
-1.0794	0.0123001	0.00200885	-18.0333	-3.65714	
-0.71731	0.0133449	-0.000345626	-18.6367	-1.00384	
-0.504846	0.0231316	-1.11022	-17.0471	-3.82432	
-0.0110494	0.000378156	-0.662953	-18.7361	-0.687549	
-1.01899	-0.0534812	-0.777812	-16.7102	-4.69565	
-0.995149	-0.906722	-1.10205	-15.1564	-9.42337	
-1.02216	-0.905804	-1.132	-15.0927	-9.68234	
-1.07718	-0.843307	-1.04905	-15.2463	-9.16686	
-1.03899	-0.000328913	-0.971524	-16.3578	-6.46295	
-1.05673	0.0567471	-1.00395	-16.2707	-6.71232	
-0.750979	0.019839	-0.031443	-18.5309	-1.15351	
-1.05682	-0.607319	-1.1195	-15.5879	-7.85338	
-1.0242	0.0155091	0.0109768	-18.1097	-3.31434	
-0.914268	0.0169556	0.00256034	-18.2944	-2.48228	
-1.01098	0.0588669	-1.09082	-16.2039	-6.9245	
-0.940712	0.000181593	-0.971524	-16.519	-5.73639	
-0.816086	-0.00726373	0.00326157	-18.4781	-1.70608	
-1.07529	-0.901943	-1.14395	-15.0251	-9.97471	
-0.953326	0.0110839	-0.995417	-16.4587	-5.99394	
-0.945371	-0.0084903	-0.791388	-16.8132	-4.31013	
-1.03039	-0.114552	-0.957658	-16.373	-6.13107	
-0.0110494	0.000378156	-0.898831	-18.3326	-2.37279	
-0.555962	-0.0132646	0.00598874	-18.9183	-0.181631	
-1.09222	-0.57655	-1.1195	-15.5849	-7.89264	
-0.793099	-0.00726373	0.00326157	-18.5172	-1.53171	
-0.999259	0.014788	0.0122562	-18.15	-3.13801	
-1.12968	-0.68657	-1.11049	-15.3786	-8.51731	
-0.953418	-0.00726373	-0.797281	-16.7899	-4.42152	
-0.59739	0.00145504	0.0143235	-18.8451	-0.35681	
-0.0110494	0.000378156	-0.625838	-18.8014	-0.497017	



#Generation 87 / 100
currentGen	87
evaluateCount	4350
totalTime	2.56808
firstFrontCount	50
frontCount	1
avgEvalTime	1.07829e-05
#end
Var1	Var2	Var3	Obj1	Obj2	
-1.14594	-1.16103	-1.1551	-14.423	-11.6226	
0.000401662	0.010964	-0.0113881	-19.9465	0.0568278	
